"participant","trialno","rotation","target","reachdev"
216571,197,-60,105,4.24187827802438
216571,198,-60,45,-20.6375469846878
216571,199,-60,75,3.99645914825049
216571,200,-60,135,-20.9245017449212
216571,201,NA,135,12.0721373468359
216571,202,NA,75,-20.8160807491557
216571,203,NA,45,-25.9065079995144
216571,204,NA,105,-7.93968806121235
216571,205,NA,105,-15.8713515176784
216571,206,NA,135,5.25780916895471
216571,207,NA,75,-25.16204475884
216571,208,NA,45,-25.4268741695898
216571,209,NA,105,-10.7041594887285
216571,210,NA,45,-29.9816393688493
216571,211,NA,135,-1.51741412501213
216571,212,NA,75,-18.548421882498
216571,213,NA,135,-3.04477844419398
216571,214,NA,105,-7.62623363866979
216571,215,NA,75,-17.5056662815819
216571,216,NA,45,-18.8214237676264
216571,217,NA,105,-8.36748538486154
216571,218,NA,135,-5.51797810576479
216571,219,NA,75,-13.7798063043972
216571,220,NA,45,-15.6851710667335
216571,221,NA,75,-13.4429286243634
216571,222,NA,45,-20.5560452195835
216571,223,NA,105,11.0337299671626
216571,224,NA,135,2.9065613834594
216580,1,0,105,-165.740664533066
216580,2,0,45,7.0703448201576
216580,3,0,135,-14.1985540238632
216580,4,0,75,-3.79416530447249
216580,5,0,75,0.465544919459874
216580,6,0,105,-4.8981235610295
216580,7,0,45,24.9479178539015
216580,8,0,135,-2.06011102372312
216580,9,0,45,3.58698216887461
216580,10,0,105,-6.83702571628199
216580,11,0,75,10.575215548256
216580,12,0,135,-4.98411498257869
216580,13,0,135,-3.41998309486111
216580,14,0,105,-1.17134902771985
216580,15,0,45,-2.6025622024998
216580,16,0,75,-2.4471884232822
216580,17,0,75,-9.14554196042166
216580,18,0,45,0.535458985564536
216580,19,0,135,7.9657745652106
216580,20,0,105,-5.7666764907228
216580,21,0,45,2.09015915371069
216580,22,0,75,2.54175355999511
216580,23,0,135,-44.7149487224162
216580,24,0,105,-0.403424474505832
216580,25,0,75,2.47119229084849
216580,26,0,45,-1.54815769897797
216580,27,0,135,-6.24837166503822
216580,28,0,105,-3.09394797805481
216580,29,0,45,-3.92388932275294
216580,30,0,135,-6.92344891481053
216580,31,0,75,13.1622632096121
216580,32,0,105,-8.25994390205305
216580,33,-60,45,13.052520541292
216580,34,-60,75,6.32682595212023
216580,35,-60,135,26.0753555839488
216580,36,-60,105,18.9174305369704
216580,37,-60,135,4.82076607809267
216580,38,-60,105,18.6900675259798
216580,39,-60,45,24.7897307848428
216580,40,-60,75,9.8315320236617
216580,41,-60,75,11.0443545196158
216580,42,-60,135,12.0252796096353
216580,43,-60,105,15.4110812671254
216580,44,-60,45,-1.86262094930668
216580,45,-60,135,-6.5662986207463
216580,46,-60,45,16.0490047925332
216580,47,-60,75,18.3863343287837
216580,48,-60,105,22.6942404666892
216580,49,-60,75,6.44203487654177
216580,50,-60,105,29.6128722458491
216580,51,-60,135,-162.718501628183
216580,52,-60,45,14.7035518237616
216580,53,-60,135,21.4022686508326
216580,54,-60,75,10.6676860168115
216580,55,-60,105,27.3426093170945
216580,56,-60,45,19.8243128809395
216580,57,-60,135,11.3099324740202
216580,58,-60,75,25.0392547871524
216580,59,-60,105,23.9559078377589
216580,60,-60,45,28.5596204783198
216580,61,-60,45,40.5770885714497
216580,62,-60,105,29.3704013915897
216580,63,-60,135,14.6131760470532
216580,64,-60,75,19.2958405112715
216580,65,-60,105,24.6384310193683
216580,66,-60,135,31.1899229081011
216580,67,-60,45,28.7292687844552
216580,68,-60,75,15.3370301098578
216580,69,-60,135,30.6432240465435
216580,70,-60,75,20.8067269055316
216580,71,-60,45,31.8462918055231
216580,72,-60,105,32.6367584261404
216580,73,-60,75,17.2776089583341
216580,74,-60,105,34.5537679791586
216580,75,-60,45,14.9768359395421
216580,76,-60,135,0.493916898618766
216580,77,-60,135,15.2179619122141
216580,78,-60,75,26.9968993079236
216580,79,-60,45,44.5398028320213
216580,80,-60,105,27.2297842027998
216580,81,-60,75,26.7682889320206
216580,82,-60,45,28.32615282973
216580,83,-60,135,18.0247235212385
216580,84,-60,105,48.7185889786798
216580,85,-60,45,24.561044085087
216580,86,-60,75,48.0238675557966
216580,87,-60,105,42.3247274341374
216580,88,-60,135,22.6198649480404
216580,89,-60,105,15.1600608380871
216580,90,-60,45,29.3204758775808
216580,91,-60,75,28.5859912078889
216580,92,-60,135,43.2430116900918
216580,93,-60,75,16.0230301886678
216580,94,-60,105,40.0079798014413
216580,95,-60,45,35.4483625416181
216580,96,-60,135,41.8519039004373
216580,97,-60,135,29.4758890032458
216580,98,-60,75,12.2257226886992
216580,99,-60,105,46.0490047925332
216580,100,-60,45,15.0352346637988
216580,101,-60,105,40.1569655193623
216580,102,-60,45,42.4949071327586
216580,103,-60,75,24.4206525575446
216580,104,-60,135,23.6756026335064
